Ticker,Quantity,Price,Value_k,Weight,Sector,ADTV20_k,DaysToLiq,ATR14_Pct,Beta60D,PosCapExceeded
FPT,100.0,93.4,9340.0,0.39417598649504115,Công nghệ thông tin,1124111455.5,4.154392322176633e-05,2.7,0.6641,True
HPG,200.0,27.65,5530.0,0.23338257016248154,Nguyên vật liệu,1815793297.75,1.5227504162649947e-05,2.81,1.0401,True
VIC,50.0,176.5,8825.0,0.3724414433424773,Bất động sản,470060978.0,9.387079988588203e-05,4.17,0.8049,True
